X,Y
17.0,45.400000000000006
73.0,70.2
50.0,83.6
83.0,121.8
18.0,31.6
12.0,38.400000000000006
90.0,122.8
8.0,46.4
39.0,47.4
56.0,113.6
33.0,29.400000000000002
100.0,104.0
19.0,45.8
11.0,22.6
13.0,27.8
39.0,43.4
56.0,95.2
10.0,47.6
85.0,72.6
7.0,34.6
21.0,44.6
47.0,73.0
6.0,50.00000000000001
62.0,58.8
30.0,58.0
64.0,67.2
24.0,68.80000000000001
70.0,65.2
16.0,60.00000000000001
51.0,109.0
88.0,58.4
25.0,28.6
69.0,63.8
35.0,49.8
78.0,125.2
9.0,61.4
54.0,77.2
28.0,57.60000000000001
6.0,73.2
27.0,72.2
76.0,119.20000000000002
61.0,46.2
21.0,37.4
62.0,63.599999999999994
9.0,24.6
17.0,70.2
76.0,49.6
38.0,40.400000000000006
81.0,59.800000000000004
8.0,73.6
98.0,79.6
50.0,55.6
34.0,71.6
60.0,106.4
17.0,79.80000000000001
13.0,78.2
18.0,50.8
42.0,78.0
65.0,87.80000000000001
82.0,66.8
90.0,82.8
66.0,76.4
27.0,54.60000000000001
89.0,63.8
35.0,101.0
17.0,88.60000000000001
81.0,117.4
16.0,20.8
47.0,60.2
72.0,63.199999999999996
28.0,28.0
40.0,59.2
37.0,83.0
6.0,31.6
44.0,52.8
80.0,107.2
13.0,26.200000000000003
80.0,96.0
46.0,86.8
0.0,74.4
66.0,65.2
26.0,33.2
65.0,66.2
31.0,49.0
42.0,39.6
60.0,39.2
51.0,83.4
18.0,50.8
51.0,85.8
70.0,77.2
31.0,61.0
58.0,74.0
45.0,73.4
22.0,67.60000000000001
3.0,62.6
54.0,34.0
51.0,38.599999999999994
52.0,47.2
94.0,118.0
7.0,63.400000000000006
33.0,47.8
91.0,93.0
78.0,63.599999999999994
52.0,39.2
19.0,55.4
49.0,47.0
18.0,43.6
98.0,101.2
29.0,33.4
56.0,80.80000000000001
44.0,39.2
45.0,39.0
26.0,25.200000000000003
50.0,96.4
4.0,54.4
48.0,30.4
65.0,79.80000000000001
8.0,37.6
53.0,106.2
38.0,77.2
95.0,81.0
80.0,96.0
77.0,62.199999999999996
67.0,77.8
74.0,50.8
41.0,55.0
93.0,79.0
99.0,131.4
24.0,84.0
16.0,12.8
